movie,genres
Bio-Dome (1996),['Comedy']
Knocked Up (2007),"['Comedy', 'Romance', 'Drama']"
The Thin Blue Line  (1988),"['Crime', 'Documentary']"
Paradise Lost: The Child Murders at Robin Hood Hills (1996),"['Documentary', 'Crime']"
The Central Park Five (2012),['Documentary']
Capturing the Friedmans (2003),"['Documentary', 'Crime']"
The Signal  (2007),"['Horror', 'Science Fiction', 'Thriller']"
Blues Brothers 2000 (1998),"['Music', 'Action', 'Comedy', 'Crime']"
Aileen Wuornos: The Selling of a Serial Killer (1993),['Documentary']
Dying of Laughter (1999),['Comedy']
The Aristocrats  (2005),"['Comedy', 'Documentary']"
Sleepless  (2017),"['Action', 'Crime', 'Thriller']"
The Cabin in the Woods,"['Horror', 'Mystery', 'Thriller']"
The Last House on the Left  (2009),"['Crime', 'Thriller', 'Horror', 'Drama']"
Across the Universe  (2007),"['Drama', 'Romance', 'Fantasy']"
Pop Star ,"['Music', 'Romance']"
Talladega Nights: The Ballad of Ricky Bobby (2006),['Comedy']
Going in Style  (2017),"['Crime', 'Comedy']"
Ghostbusters  (2016),"['Action', 'Fantasy', 'Comedy']"
Indian Summer  (1993),"['Comedy', 'Drama']"
P.S. I Love You  (2007),"['Drama', 'Romance']"
The Proposal  (2009),"['Comedy', 'Romance', 'Drama']"
Bridget Jones's Diary  (2001),"['Comedy', 'Romance', 'Drama']"
Mr. Smith Goes to Washington (1939),"['Comedy', 'Drama']"
Rear Window (1954),"['Thriller', 'Mystery']"
Running Scared  (2006),"['Action', 'Crime', 'Drama', 'Thriller']"
The Hobbit ,"['Family', 'Fantasy', 'Animation', 'Adventure', 'TV Movie']"
The Last Boy Scout (1991),"['Action', 'Thriller']"
One Hour Photo (2002),"['Drama', 'Thriller']"
The Final Cut  (2004),"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
Patch Adams  (1998),"['Comedy', 'Drama']"
Young Frankenstein (1974),['Comedy']
Blazing Saddles (1974),"['Western', 'Comedy']"
Pleasantville  (1998),"['Fantasy', 'Comedy', 'Drama']"
The Sound of Music  (1965),"['Drama', 'Family', 'Music', 'Romance']"
The Music Man  (1962),"['Comedy', 'Family', 'Music', 'Romance']"
Transformers: Dark of the Moon (2011),"['Action', 'Science Fiction', 'Adventure']"
New Year's Eve  (2002),['Romance']
27 Dresses (2008),"['Comedy', 'Romance']"
My Father the Hero  (1994),"['Family', 'Comedy', 'Romance']"
Wish Upon a Star,"['TV Movie', 'Family', 'Comedy', 'Fantasy']"
Ghost in the Shell 2: Innocence,"['Animation', 'Drama', 'Science Fiction']"
Jack Frost  (1998),"['Comedy', 'Family', 'Drama', 'Fantasy']"
The Truman Show (1998),"['Comedy', 'Drama']"
Total Recall  (2012),"['Action', 'Science Fiction', 'Thriller']"
To Die For  (1989),"['Drama', 'Comedy', 'Crime']"
The River Wild (1994),"['Adventure', 'Thriller', 'Drama']"
Deep Impact  (1998),"['Action', 'Drama', 'Science Fiction']"
Black Swan  (2010),"['Drama', 'Thriller', 'Horror']"
Mulholland Drive  (2001),"['Thriller', 'Drama', 'Mystery']"
The Ringer  (2005),['Comedy']
Who Framed Roger Rabbit,"['Fantasy', 'Animation', 'Comedy', 'Crime']"
Frozen ,"['Animation', 'Family', 'Adventure', 'Fantasy']"
Minions  (2015),"['Family', 'Animation', 'Adventure', 'Comedy']"
Kung Fu Panda (2008),"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']"
Rosemary's Baby  (1968),"['Drama', 'Horror', 'Thriller']"
Pitch Perfect (2012),"['Comedy', 'Music', 'Romance']"
Rent  (2005),"['Drama', 'Romance']"
Superbad  (2007),['Comedy']
Gladiator  (2000),"['Action', 'Drama', 'Adventure']"
Suicide Squad  (2016),"['Action', 'Adventure', 'Fantasy']"
Fist Fight (2017),['Comedy']
The Fighter (2010),['Drama']
Can't Hardly Wait,"['Comedy', 'Romance']"
Fear  (1990),"['Horror', 'Thriller', 'Mystery', 'TV Movie']"
The Choice  (2016),"['Drama', 'Romance']"
Moulin Rouge! (2001),"['Drama', 'Romance', 'Music']"
Billy Madison (1995),['Comedy']
The Notebook (2004),"['Romance', 'Drama']"
"Crazy, Stupid, Love (2011)","['Drama', 'Romance']"
The Notebook (2013),"['Drama', 'War']"
No Strings Attached  (2010),"['Comedy', 'Romance']"
Highlander  (1986),"['Adventure', 'Action', 'Fantasy']"
They Live (1988),"['Science Fiction', 'Action']"
Changeling  (2008),"['Crime', 'Drama', 'Mystery']"
Cold Mountain  (2003),"['Drama', 'War', 'History', 'Adventure', 'Romance']"
Cast Away (2000),"['Adventure', 'Drama']"
Walk the Line (2005),"['Drama', 'Music', 'Romance']"
The Rescuers,"['Fantasy', 'Family', 'Animation', 'Adventure']"
Hercules  (1997),"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']"
Scream  (1996),"['Crime', 'Horror', 'Mystery']"
The Sword in the Stone ,"['Animation', 'Family', 'Fantasy']"
Harry Potter and the Goblet of Fire  (2005),"['Adventure', 'Fantasy']"
The Book of Life  (2014),"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
Double Jeopardy  (1999),"['Drama', 'Thriller', 'Mystery']"
2001: A Space Odyssey  (1968),"['Science Fiction', 'Mystery', 'Adventure']"
A Clockwork Orange  (1971),"['Science Fiction', 'Crime']"
Deadly Friend (1986),"['Horror', 'Science Fiction', 'Romance']"
The Departed (2006),"['Drama', 'Thriller', 'Crime']"
The Help  (2011),['Drama']
Gia,"['Romance', 'Drama']"
The Switch  (2010),"['Comedy', 'Romance', 'Drama']"
The Secret Life of Bees  (2008),"['Family', 'Adventure', 'Drama']"
Spanglish  (2004),['Comedy']
Forgetting Sarah Marshall (2008),"['Comedy', 'Romance', 'Drama']"
Boys Don't Cry  (1999),"['Crime', 'Drama']"
Monster  (2008),"['Action', 'Horror', 'Science Fiction']"
Teen Witch (1989),"['Comedy', 'Fantasy', 'Music', 'Romance']"
Just One of the Guys (1985),"['Comedy', 'Romance']"
The Sitter (2011),['Comedy']
Ant-Man  (2015),"['Science Fiction', 'Action', 'Adventure']"
Easy A (2010),['Comedy']
Scott Pilgrim vs. the World (2010),"['Action', 'Comedy', 'Romance']"
Hot Tub Time Machine 2 (2015),['Comedy']
Hot Tub Time Machine,"['Science Fiction', 'Comedy', 'Adventure']"
Some Kind of Wonderful  (1987),"['Drama', 'Romance']"
The Blues Brothers  (1980),"['Music', 'Comedy', 'Action', 'Crime']"
She's Out of My League (2010),"['Romance', 'Comedy']"
Deuce Bigalow: Male Gigolo (1999),['Comedy']
Walk Hard: The Dewey Cox Story (2007),"['Comedy', 'Music', 'Drama']"
Life as We Know It  (2010),"['Comedy', 'Romance', 'Drama']"
Eddie Murphy Raw (1987),['Comedy']
Midnight Madness  (1980),"['Comedy', 'Family']"
Paranormal Activity (2007),"['Horror', 'Mystery']"
High Crimes (2002),"['Drama', 'Mystery', 'Thriller', 'Crime']"
Looper  (2012),"['Action', 'Thriller', 'Science Fiction']"
Seven  (1995),['Documentary']
13 Going on 30 (2004),"['Comedy', 'Fantasy', 'Romance']"
Take Me Home Tonight ,"['Comedy', 'Drama', 'Romance']"
To Die For (1995),"['Drama', 'Comedy', 'Crime']"
The Great Gatsby  (2013),"['Drama', 'Romance']"
The Lake House  (2006),"['Drama', 'Mystery', 'Romance']"
Sleepless in Seattle (1993),"['Comedy', 'Drama', 'Romance']"
The Break-Up (2006),"['Romance', 'Comedy']"
Nothing like the Holidays (2008),"['Comedy', 'Drama', 'Romance']"
Say Anything... (1989),"['Romance', 'Comedy', 'Drama']"
The Terminal (2004),"['Comedy', 'Drama']"
The Lego Movie (2014),"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
The Green Mile  (1999),"['Fantasy', 'Drama', 'Crime']"
The Judge  (2014),['Drama']
Speed  (1994),"['Action', 'Adventure', 'Crime']"
The Net  (1995),"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']"
Catch Me If You Can (2002),"['Drama', 'Crime']"
American History X (1998),['Drama']
Good Will Hunting (1997),['Drama']
A Bad Moms Christmas (2017),['Comedy']
The Big Sick (2017),"['Comedy', 'Drama', 'Romance']"
Star Wars  (1977),"['Adventure', 'Action', 'Science Fiction']"
Rogue One: A Star Wars Story (2016),"['Action', 'Adventure', 'Science Fiction']"
Star Trek  (2009),"['Science Fiction', 'Action', 'Adventure']"
Eight Crazy Nights (2002),"['Animation', 'Comedy']"
American Pie  (1999),"['Comedy', 'Romance']"
Good Luck Chuck (2007),"['Comedy', 'Romance']"
Harold & Kumar Go to White Castle (2004),"['Comedy', 'Adventure']"
Mad Max: Fury Road (2015),"['Action', 'Adventure', 'Science Fiction']"
Passengers  (2016),"['Drama', 'Romance', 'Science Fiction']"
Prom ,"['Comedy', 'Romance']"
Baby Mama  (2008),"['Comedy', 'Romance']"
We're the Millers (2013),"['Comedy', 'Crime']"
Harold & Kumar Escape from Guantanamo Bay (2008),"['Comedy', 'Adventure']"
The House Bunny (2008),"['Romance', 'Comedy']"
My Best Friend's Wedding (1997),"['Comedy', 'Romance']"
The Family Stone (2005),"['Comedy', 'Drama', 'Romance']"
When the Bough Breaks  (2016),"['Drama', 'Thriller']"
The Hand That Rocks the Cradle ,"['Drama', 'Thriller']"
Obsessed  (2009),"['Drama', 'Thriller']"
The Nutty Professor  (1996),"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']"
Godzilla vs. SpaceGodzilla (1994),"['Action', 'Adventure', 'Science Fiction']"
Godzilla Against Mechagodzilla (2002),"['Action', 'Science Fiction']"
Godzilla: Tokyo S.O.S. (2003),"['Action', 'Science Fiction', 'Fantasy']"
The Perfect Guy  (2015),"['Drama', 'Thriller']"
No Good Deed  (2014),"['Crime', 'Thriller']"
Hidden Figures (2016),"['Drama', 'History']"
Inferno  (2016),"['Mystery', 'Thriller', 'Action']"
The Da Vinci Code  (2006),"['Thriller', 'Mystery']"
A League of Their Own (1992),"['Comedy', 'Drama']"
That Thing You Do!,"['Comedy', 'Drama', 'Romance', 'Music']"
The Brothers  (2001),"['Comedy', 'Drama', 'Romance']"
The Wood (1999),"['Comedy', 'Drama', 'Romance']"
Talk to Me  (2007),['Drama']
Brooklyn's Finest (2009),"['Crime', 'Drama', 'Thriller']"
Traitor  (2008),"['Drama', 'Action', 'Thriller', 'Crime']"
Wild Things  (1998),"['Mystery', 'Thriller', 'Drama']"
District 9 (2009),['Science Fiction']
Children of Men (2006),"['Drama', 'Action', 'Thriller', 'Science Fiction']"
The Mountain Between Us (2017),"['Drama', 'Adventure', 'Romance']"
Life  (2017),"['Horror', 'Science Fiction', 'Mystery', 'Thriller']"
The Thing  (2011),"['Horror', 'Science Fiction', 'Mystery']"
Pandorum (2009),"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
Indecent Proposal (1993),"['Romance', 'Drama']"
All the Right Moves  (1983),"['Romance', 'Drama']"
Ferris Bueller's Day Off (1986),['Comedy']
Days of Thunder (1990),"['Adventure', 'Action', 'Drama']"
Regarding Henry (1991),"['Romance', 'Drama']"
Love Actually (2003),"['Comedy', 'Romance', 'Drama']"
As Good as It Gets (1997),"['Drama', 'Comedy', 'Romance']"
Something's Gotta Give  (2003),"['Drama', 'Comedy', 'Romance']"
Little Miss Sunshine (2006),"['Comedy', 'Drama']"
The Omen (1976),"['Horror', 'Thriller']"
Psycho  (1960),"['Horror', 'Thriller', 'Mystery']"
Cat People  (1942),"['Mystery', 'Horror', 'Romance']"
Dracula  (1931),['Horror']
Scarlet Street (1945),"['Drama', 'Crime']"
The Woman in the Window,"['Crime', 'Mystery', 'Thriller']"
Father of the Bride  (1950),"['Comedy', 'Romance', 'Drama']"
The Reckless Moment (1949),"['Drama', 'Thriller']"
The Blind Side  (2009),['Drama']
Precious ,['Drama']
Breakfast at Tiffany's  (1961),"['Comedy', 'Romance', 'Drama']"
Twice-Told Tales  (1963),"['Horror', 'Fantasy', 'Science Fiction']"
The Asphalt Jungle (1950),"['Crime', 'Drama']"
Elf  (2003),"['Comedy', 'Family', 'Fantasy']"
Four Christmases (2008),"['Comedy', 'Romance', 'Drama']"
A Christmas Story (1983),"['Comedy', 'Family']"
Alila (2003),"['Comedy', 'Drama']"
"I, Robot  (2004)","['Action', 'Science Fiction']"
Tommy Boy (1995),['Comedy']
Star Trek Beyond (2016),"['Action', 'Adventure', 'Science Fiction']"
Ex Machina  (2015),"['Drama', 'Science Fiction']"
The Revenant  (2015),"['Western', 'Drama', 'Adventure']"
Hangover (2010),['Comedy']
Hairspray  (1988),"['Comedy', 'Drama', 'Romance']"
The Birdcage (1996),['Comedy']
Ocean's 11 (1960),"['Crime', 'Music']"
Ocean's Twelve (2004),"['Thriller', 'Crime']"
Tower Heist (2011),"['Action', 'Comedy']"
Argo  (2004),"['Action', 'Comedy']"
Con Air (1997),"['Action', 'Thriller', 'Crime']"
The Rock  (1996),"['Action', 'Adventure', 'Thriller']"
Taken  (2008),"['Action', 'Thriller']"
The Lord of the Rings: The Two Towers (2002),"['Adventure', 'Fantasy', 'Action']"
Tombstone  (1993),"['Western', 'Action']"
Wyatt Earp  (1994),"['Western', 'Drama', 'Action', 'Adventure']"
Rocky (1976),['Drama']
Mrs. Doubtfire (1993),"['Comedy', 'Drama', 'Family']"
Ted  (2012),"['Comedy', 'Fantasy']"
"South Park: Bigger, Longer & Uncut (1999)","['Animation', 'Comedy']"
The Wizard of Oz  (1925),"['Comedy', 'Family', 'Fantasy']"
Tron (1982),"['Science Fiction', 'Action', 'Adventure']"
Escape from New York (1981),"['Science Fiction', 'Action']"
Dum  (2003),"['Romance', 'Action']"
Videodrome (1983),"['Horror', 'Science Fiction', 'Mystery']"
Meet the Parents (2000),"['Comedy', 'Romance']"
National Treasure  (2004),"['Adventure', 'Action', 'Thriller', 'Mystery']"
Gone in 60 Seconds  (2000),"['Action', 'Crime']"
It Could Happen to You  (1994),"['Comedy', 'Drama', 'Romance']"
Final Destination  (2000),['Horror']
Die Hard (1988),"['Action', 'Thriller']"
Flatliners  (2017),"['Drama', 'Horror', 'Thriller']"
Die Hard 2 (1990),"['Action', 'Thriller']"
Sniper  (1993),"['Action', 'Drama', 'Thriller']"
Hitch  (2005),"['Comedy', 'Drama', 'Romance']"
Three to Tango (1999),"['Comedy', 'Romance']"
Sausage Party,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
Gerald's Game  (2017),"['Horror', 'Thriller']"
Taking Lives  (2004),['Thriller']
The Illusionist  (2010),"['Animation', 'Drama']"
Atomic Blonde (2017),"['Action', 'Thriller']"
Lady Bird  (2017),"['Drama', 'Comedy']"
Lights Out  (2016),['Horror']
Wish Upon (2017),"['Horror', 'Thriller', 'Fantasy']"
The Baader Meinhof Complex (2008),"['Action', 'Crime', 'Drama', 'History', 'Thriller']"
The Boondock Saints (1999),"['Action', 'Thriller', 'Crime']"
Frozen  (2010),['Thriller']
K  (2002),[]
Fight Club (1999),['Drama']
Sweet Home Alabama  (2002),"['Comedy', 'Romance']"
The Sure Thing (1985),"['Comedy', 'Romance']"
Ella Enchanted  (2004),"['Family', 'Fantasy', 'Comedy']"
Salt  (2010),"['Action', 'Mystery', 'Thriller']"
The Last of the Mohicans  (1992),"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']"
Law Abiding Citizen (2009),"['Drama', 'Crime', 'Thriller']"
Zero Dark Thirty (2012),"['Thriller', 'Drama']"
Man on a Ledge (2012),"['Action', 'Thriller', 'Crime']"
Wall Street  (1987),"['Crime', 'Drama']"
The Big Short  (2015),"['Comedy', 'Drama']"
Trainwreck  (2015),"['Comedy', 'Romance']"
Seeking a Friend for the End of the World (2012),"['Comedy', 'Drama', 'Romance', 'Adventure']"
The Naked Gun 2½: The Smell of Fear (1991),"['Comedy', 'Crime']"
Gravity  (2013),"['Science Fiction', 'Thriller', 'Drama']"
Invasion of the Body Snatchers (1956),"['Science Fiction', 'Horror', 'Thriller']"
The Fly  (1958),"['Drama', 'Horror', 'Science Fiction']"
Prisoners  (2013),"['Drama', 'Thriller', 'Crime']"
Heat  (1996),"['Action', 'Crime', 'Drama']"
Insidious  (2010),"['Horror', 'Thriller']"
Shallow Hal (2001),"['Comedy', 'Romance']"
War of the Worlds  (2005),"['Adventure', 'Thriller', 'Science Fiction']"
The Gladiator ,"['Thriller', 'Action', 'Drama', 'TV Movie']"
Our Vines Have Tender Grapes (1945),"['Drama', 'Family']"
127 Hours (2010),"['Adventure', 'Drama', 'Thriller']"
The Black Dahlia  (2006),"['Crime', 'Thriller', 'Drama']"
Road to Perdition (2002),"['Crime', 'Drama', 'Thriller']"
Wild  (2014),['Drama']
Walk the Talk  (2001),"['Documentary', 'Comedy']"
Vertigo  (1958),"['Mystery', 'Romance', 'Thriller']"
Rope  (1948),"['Thriller', 'Crime', 'Drama']"
Notebook  (2006),"['Drama', 'Family']"
When Harry Met Sally... (1989),"['Comedy', 'Romance', 'Drama']"
Before Sunrise (1995),"['Drama', 'Romance']"
Splash  (1984),"['Comedy', 'Romance', 'Fantasy']"
Before I Go to Sleep  (2014),"['Thriller', 'Mystery']"
Silver Linings Playbook (2012),"['Drama', 'Comedy', 'Romance']"
It's Kind of a Funny Story  (2010),"['Comedy', 'Drama']"
The Hangover (2009),['Comedy']
"Girl, Interrupted  (1999)",['Drama']
The Edge of Seventeen (2016),"['Comedy', 'Drama']"
The Holiday (2006),"['Comedy', 'Romance']"
This Christmas  (2007),"['Comedy', 'Drama', 'Romance']"
The Night Before  (2015),"['Comedy', 'Adventure', 'Fantasy']"
While You Were Sleeping  (1995),"['Romance', 'Comedy']"
Gremlins (1984),"['Fantasy', 'Horror', 'Comedy']"
Slutty Summer (2004),"['Comedy', 'Romance']"
Big Top Pee-wee (1988),"['Comedy', 'Family']"
Back to the Future (1985),"['Adventure', 'Comedy', 'Science Fiction']"
Funny Farm  (1988),['Comedy']
Trick or Treat ,"['Animation', 'Comedy']"
Black Roses  (1988),"['Horror', 'Music']"
Dawn of the Dead  (1978),['Horror']
The Fundamentals of Caring (2016),"['Comedy', 'Drama']"
To the Bone ,['Drama']
Nick and Norah's Infinite Playlist,"['Comedy', 'Music', 'Drama']"
Daddy's Home 2 (2017),['Comedy']
Dirty Grandpa (2016),['Comedy']
The Godfather (1972),"['Drama', 'Crime']"
The Count of Monte Cristo  (2002),"['Adventure', 'Drama', 'History']"
Pretty Woman (1990),"['Comedy', 'Romance']"
Pretty in Pink (1986),"['Romance', 'Drama', 'Comedy']"
Practical Magic (1998),"['Romance', 'Comedy', 'Fantasy']"
A Knight's Tale (2001),"['Adventure', 'Drama', 'Romance', 'Action']"
War Machine ,"['Comedy', 'Drama', 'War']"
Tears of the Sun (2003),"['War', 'Action', 'Drama']"
Stalingrad  (2013),"['War', 'Action', 'Drama']"
We Were Soldiers (2002),"['Action', 'History', 'War']"
Ghostbusters (1984),"['Comedy', 'Fantasy']"
The Jungle Book  (2016),"['Family', 'Adventure', 'Drama', 'Fantasy', 'Animation']"
Broken Flowers (2005),"['Comedy', 'Drama', 'Mystery', 'Romance']"
Alien  (1979),"['Horror', 'Science Fiction']"
Dumb and Dumber (1994),['Comedy']
Dumb and Dumber To (2014),['Comedy']
Liar Liar (1997),['Comedy']
The Zodiac  (2005),"['Crime', 'Drama', 'Thriller', 'Horror']"
Edge of Darkness  (2010),"['Crime', 'Drama', 'Mystery', 'Thriller']"
Twisted  (2004),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
The House  (2017),['Comedy']
Warrior  (2007),"['Drama', 'Action']"
American Beauty  (1999),['Drama']
Southpaw  (2015),"['Action', 'Drama']"
"Murder, My Sweet","['Mystery', 'Drama']"
The Omen  (2006),"['Horror', 'Mystery', 'Thriller']"
Halloween: The Curse of Michael Myers (1995),"['Horror', 'Thriller']"
The Polar Express  (2004),"['Animation', 'Adventure', 'Family', 'Fantasy']"
Crash  (2004),['Drama']
The Motorcycle Diaries  (2004),['Drama']
Honest Man: The Life of R. Budd Dwyer (2010),['Documentary']
"Crouching Tiger, Hidden Dragon (2000)","['Adventure', 'Drama', 'Action', 'Romance']"
Soylent Green (1973),"['Science Fiction', 'Thriller']"
The Bucket List (2007),"['Drama', 'Comedy']"
Napoleon Dynamite (2004),['Comedy']
Apollo 13  (1995),"['Drama', 'History']"
Terminator Genisys (2015),"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
Mr. Deeds (2002),"['Comedy', 'Romance']"
The Royal Tenenbaums (2001),"['Comedy', 'Drama']"
The Signal  (2014),"['Thriller', 'Science Fiction']"
Identity  (2003),"['Mystery', 'Thriller']"
Boogie Nights (1997),['Drama']
54  (1998),"['Drama', 'Music']"
Wish I Was Here (2014),"['Drama', 'Comedy']"
Paprika  (2006),"['Animation', 'Science Fiction', 'Thriller']"
Girls  (1980),"['Drama', 'Comedy']"
Clueless  (1995),"['Comedy', 'Romance', 'Drama']"
Along Came a Spider  (2001),"['Crime', 'Mystery', 'Thriller', 'Action']"
"I Love You, Man (2009)","['Comedy', 'Romance']"
The Waterboy (1998),['Comedy']
A Beautiful Mind  (2001),"['Drama', 'Romance']"
Dead Poets Society (1989),['Drama']
Godfather  (1991),[]
The Other Sister (1999),"['Comedy', 'Drama', 'Romance']"
A Home of Our Own (1993),"['Comedy', 'Drama']"
A Perfect World (1993),"['Drama', 'Crime']"
Striptease  (1996),"['Comedy', 'Crime', 'Drama']"
Breaking and Entering  (2006),"['Drama', 'Romance']"
Because of Winn-Dixie  (2005),"['Family', 'Comedy', 'Drama']"
Gifted Hands: The Ben Carson Story,['Drama']
The Pursuit of Happyness (2006),['Drama']
Sully  (2016),"['Drama', 'History']"
How the Grinch Stole Christmas  (2018),"['Family', 'Comedy', 'Fantasy']"
The Lucky One  (2012),"['Drama', 'Romance']"
The Longest Ride  (2015),"['Drama', 'Romance']"
A Walk to Remember (2002),"['Drama', 'Romance']"
Shakespeare in Love (1998),"['Romance', 'History', 'Comedy']"
